YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Consumption_Pattern,ConditionType,Condition,Sex,AgeGroup,Direct_AAF,Direct_AAF_Alternate,Indirect_AAF_Low,Indirect_AAF_Low_Alt,Indirect_AAF_Medium,Indirect_AAF_Medium_Alt,Indirect_AAF_High,Indirect_AAF_High_Alt,LocationID,ClassID,ConditionID,ConsumptionID,Stratification1ID,Stratification2ID
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,56,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,10,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.06,0.06,42,CHRONIC,STROKH,EXCUSE,GENM,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Chronic   ,Alcoholic myopathy,Male,All Ages,1.00,1.00,,,,,,,52,CHRONIC,ALCMYO,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,55-64,0.16,0.16,,,,,,,50,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP13
2006,2010,KS,Kansas,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.02,0.02,0.00,0.00,20,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,46,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,06,CHRONIC,BRECAN,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,19,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Suicide,Female,All Ages,0.23,0.23,,,,,,,27,ACUTE,SUICID,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Female,All Ages,1.00,1.00,,,,,,,51,ACUTE,ALCBLA,EXCUSE,GENF,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,33,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,45,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,24,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Male,All Ages,0.24,0.24,,,,,,,41,CHRONIC,ACUPAN,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Hypothermia,Male,All Ages,0.42,0.42,,,,,,,10,ACUTE,HYPOTH,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Male,All Ages,0.18,0.18,,,,,,,25,ACUTE,MTVNTR,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Homicide,Male,All Ages,0.47,0.47,,,,,,,33,ACUTE,HOMICI,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Male,All Ages,1.00,1.00,,,,,,,00,ACUTE,ALCPOI,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Female,All Ages,0.84,0.84,,,,,,,25,CHRONIC,CHRPAN,EXCUSE,GENF,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.02,0.02,0.00,0.00,37,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Male,All Ages,1.00,1.00,,,,,,,41,CHRONIC,ALCCAR,EXCUSE,GENM,AGEGRP0
2006,2010,ND,North Dakota,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,38,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Aspiration,Female,All Ages,0.18,0.18,,,,,,,45,ACUTE,ASPIRA,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Female,All Ages,1.00,1.00,,,,,,,02,CHRONIC,ALCLID,EXCUSE,GENF,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Alcoholic psychosis,Female,All Ages,1.00,1.00,,,,,,,41,CHRONIC,ALCPSY,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Alcoholic psychosis,Female,All Ages,1.00,1.00,,,,,,,46,CHRONIC,ALCPSY,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Female,All Ages,1.00,1.00,,,,,,,31,ACUTE,ALCPOI,EXCUSE,GENF,AGEGRP0
2006,2010,NV,Nevada,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,32,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,33,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,46,CHRONIC,CHRHEP,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,19,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Child maltreatment,Female,All Ages,0.16,0.16,,,,,,,55,ACUTE,CHILAB,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,46,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,33,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,08,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,CT,Connecticut,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,09,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.04,0.04,0.01,0.01,44,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,15-19,0.20,0.20,,,,,,,50,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP8
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Male,All Ages,0.47,0.47,,,,,,,19,CHRONIC,GASHEM,EXCUSE,GENM,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Male,All Ages,0.24,0.24,,,,,,,23,CHRONIC,ACUPAN,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,17,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,01,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,KS,Kansas,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,20,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Hypertension,Male,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,42,CHRONIC,HYPERT,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Female,All Ages,1.00,1.00,,,,,,,04,CHRONIC,ALCLID,EXCUSE,GENF,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Female,All Ages,0.84,0.84,,,,,,,50,CHRONIC,CHRPAN,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,55-64,0.28,0.28,,,,,,,18,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP13
2006,2010,HI,Hawaii,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,15,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Acute     ,Water transport,Male,All Ages,0.18,0.18,,,,,,,54,ACUTE,WATTRA,EXCUSE,GENM,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,21,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,CO,Colorado,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,08,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,28,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Male,All Ages,0.24,0.24,,,,,,,53,CHRONIC,ACUPAN,EXCUSE,GENM,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Female,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,19,CHRONIC,LARCAN,EXCUSE,GENF,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,11,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,37,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Male,All Ages,1.00,1.00,,,,,,,30,CHRONIC,ALCABU,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Female,All Ages,1.00,1.00,,,,,,,50,CHRONIC,ALCCRP,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Female,All Ages,1.00,1.00,,,,,,,02,CHRONIC,ALCGAS,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Chronic   ,Liver cancer,Male,All Ages,,,N/A,0.00,0.02,0.02,0.04,0.04,31,CHRONIC,LIVCAN,EXCUSE,GENM,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,18,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,12,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,45-54,0.28,0.28,,,,,,,01,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP12
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Epilepsy,Male,All Ages,0.15,0.15,,,,,,,46,CHRONIC,EPILEP,EXCUSE,GENM,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,36,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Female,All Ages,1.00,1.00,,,,,,,34,ACUTE,ALCBLA,EXCUSE,GENF,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Male,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,50,CHRONIC,SUCADY,EXCUSE,GENM,AGEGRP0
2006,2010,ND,North Dakota,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,38,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,33,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,12,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Male,All Ages,0.40,0.40,,,,,,,30,CHRONIC,LIVCIR,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Alcoholic myopathy,Female,All Ages,1.00,1.00,,,,,,,01,CHRONIC,ALCMYO,EXCUSE,GENF,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Male,All Ages,,,N/A,0.00,0.02,0.02,0.06,0.06,01,CHRONIC,STROKH,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,25,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,KS,Kansas,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Female,All Ages,1.00,1.00,,,,,,,20,CHRONIC,ALCDSY,EXCUSE,GENF,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Male,All Ages,1.00,1.00,,,,,,,30,CHRONIC,ALCLID,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,15-19,0.26,0.26,,,,,,,28,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP8
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Female,All Ages,0.24,0.24,,,,,,,33,CHRONIC,ACUPAN,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,35-44,0.34,0.34,,,,,,,23,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP11
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Cholelithiases,Male,All Ages,,,N/A,0.00,0.00,0.00,-0.01,-0.01,00,CHRONIC,CHOLEL,EXCUSE,GENM,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,52,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Female,All Ages,0.00,0.00,,,,,,,05,CHRONIC,PROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Female,All Ages,,,N/A,0.00,0.04,0.04,0.01,0.01,08,CHRONIC,LARCAN,EXCUSE,GENF,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Chronic   ,Cholelithiases,Female,All Ages,,,N/A,0.00,-0.01,-0.01,0.00,0.00,55,CHRONIC,CHOLEL,EXCUSE,GENF,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Female,All Ages,1.00,1.00,,,,,,,30,CHRONIC,ALCPOL,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,53,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Suicide,Male,All Ages,0.23,0.23,,,,,,,10,ACUTE,SUICID,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Drowning,Male,All Ages,0.34,0.34,,,,,,,33,ACUTE,DROWNI,EXCUSE,GENM,AGEGRP0
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Chronic   ,Epilepsy,Male,All Ages,0.15,0.15,,,,,,,34,CHRONIC,EPILEP,EXCUSE,GENM,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,02,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Male,All Ages,0.47,0.47,,,,,,,23,CHRONIC,GASHEM,EXCUSE,GENM,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,51,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,NM,New Mexico,ARDI,Excessive Use,Acute     ,Homicide,Female,All Ages,0.47,0.47,,,,,,,35,ACUTE,HOMICI,EXCUSE,GENF,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Esophageal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,04,CHRONIC,ESOCAN,EXCUSE,GENF,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.02,0.02,0.00,0.00,55,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Female,All Ages,0.84,0.84,,,,,,,46,CHRONIC,CHRPAN,EXCUSE,GENF,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,56,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Male,All Ages,1.00,1.00,,,,,,,56,CHRONIC,ALCCRP,EXCUSE,GENM,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,31,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,Cholelithiases,Male,All Ages,,,N/A,0.00,0.00,0.00,-0.01,-0.01,36,CHRONIC,CHOLEL,EXCUSE,GENM,AGEGRP0
2006,2010,ND,North Dakota,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,38,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,OH,Ohio,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Female,All Ages,1.00,1.00,,,,,,,39,ACUTE,ALCPOI,EXCUSE,GENF,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,24,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,NC,North Carolina,ARDI,Excessive Use,Acute     ,Child maltreatment,Female,All Ages,0.16,0.16,,,,,,,37,ACUTE,CHILAB,EXCUSE,GENF,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,00,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Liver cancer,Male,All Ages,,,N/A,0.00,0.03,0.03,0.04,0.04,17,CHRONIC,LIVCAN,EXCUSE,GENM,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Male,All Ages,1.00,1.00,,,,,,,23,CHRONIC,ALCFAS,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Psoriasis,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,17,CHRONIC,PSORIA,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Male,All Ages,1.00,1.00,,,,,,,21,ACUTE,ALCPOI,EXCUSE,GENM,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Male,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,47,CHRONIC,PROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,54,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,05,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,31,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,NE,Nebraska,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,31,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,00,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Male,All Ages,1.00,1.00,,,,,,,15,CHRONIC,ALCCAR,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,13,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Esophageal varices,Male,All Ages,0.40,0.40,,,,,,,29,CHRONIC,ESOVAR,EXCUSE,GENM,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Male,All Ages,1.00,1.00,,,,,,,11,CHRONIC,ALCCAR,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,56,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.05,0.05,13,CHRONIC,STROKH,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Male,All Ages,1.00,1.00,,,,,,,29,CHRONIC,ALCABU,EXCUSE,GENM,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Esophageal varices,Male,All Ages,0.40,0.40,,,,,,,42,CHRONIC,ESOVAR,EXCUSE,GENM,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,45,CHRONIC,SUCADY,EXCUSE,GENF,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,10,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,46,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Acute     ,Hypothermia,Male,All Ages,0.42,0.42,,,,,,,47,ACUTE,HYPOTH,EXCUSE,GENM,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,18,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Alcoholic myopathy,Male,All Ages,1.00,1.00,,,,,,,50,CHRONIC,ALCMYO,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,01,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,42,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,35-44,0.47,0.47,,,,,,,53,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP11
